Date,Season,Team,Opponent,HomeFlag,GF,GA,Manager,ManagerStart,ManagerEnd,MatchNumMgr,Window1,Window2,Window3,HomeTeam,AwayTeam,MatchID,Points,GoalDifference,Win,Draw,Loss,ManagerPeriod,rows_per_match,CompleteMatchPair
2015-04-25,2014/2015,Tottenham,Southampton,0,2,2,MAURICIO POCHETTINO,2014-01-07,2100-01-01,134,0,0,0,Southampton,Tottenham,2014/2015_2015-04-25_Southampton_Tottenham,1,0,0,1,0,Established,2,TRUE
2015-05-03,2014/2015,Tottenham,Manchester City,1,0,1,MAURICIO POCHETTINO,2014-01-07,2100-01-01,135,0,0,0,Tottenham,Manchester City,2014/2015_2015-05-03_Tottenham_Manchester City,0,-1,0,0,1,Established,2,TRUE
2015-05-09,2014/2015,Tottenham,Stoke City,0,0,3,MAURICIO POCHETTINO,2014-01-07,2100-01-01,136,0,0,0,Stoke City,Tottenham,2014/2015_2015-05-09_Stoke City_Tottenham,0,-3,0,0,1,Established,2,TRUE
2015-05-16,2014/2015,Tottenham,Hull City,1,2,0,MAURICIO POCHETTINO,2014-01-07,2100-01-01,137,0,0,0,Tottenham,Hull City,2014/2015_2015-05-16_Tottenham_Hull City,3,2,1,0,0,Established,2,TRUE
2015-05-24,2014/2015,Tottenham,Everton,0,1,0,MAURICIO POCHETTINO,2014-01-07,2100-01-01,138,0,0,0,Everton,Tottenham,2014/2015_2015-05-24_Everton_Tottenham,3,1,1,0,0,Established,2,TRUE
2015-08-08,2015/2016,Tottenham,Manchester Utd,0,0,1,MAURICIO POCHETTINO,2014-01-07,2100-01-01,139,0,0,0,Manchester Utd,Tottenham,2015/2016_2015-08-08_Manchester Utd_Tottenham,0,-1,0,0,1,Established,2,TRUE
2015-08-15,2015/2016,Tottenham,Stoke City,1,2,2,MAURICIO POCHETTINO,2014-01-07,2100-01-01,140,0,0,0,Tottenham,Stoke City,2015/2016_2015-08-15_Tottenham_Stoke City,1,0,0,1,0,Established,2,TRUE
2015-08-22,2015/2016,Tottenham,Leicester City,0,1,1,MAURICIO POCHETTINO,2014-01-07,2100-01-01,141,0,0,0,Leicester City,Tottenham,2015/2016_2015-08-22_Leicester City_Tottenham,1,0,0,1,0,Established,2,TRUE
2015-08-29,2015/2016,Tottenham,Everton,1,0,0,MAURICIO POCHETTINO,2014-01-07,2100-01-01,142,0,0,0,Tottenham,Everton,2015/2016_2015-08-29_Tottenham_Everton,1,0,0,1,0,Established,2,TRUE
2015-09-13,2015/2016,Tottenham,Sunderland,0,1,0,MAURICIO POCHETTINO,2014-01-07,2100-01-01,143,0,0,0,Sunderland,Tottenham,2015/2016_2015-09-13_Sunderland_Tottenham,3,1,1,0,0,Established,2,TRUE
2015-09-20,2015/2016,Tottenham,Crystal Palace,1,1,0,MAURICIO POCHETTINO,2014-01-07,2100-01-01,144,0,0,0,Tottenham,Crystal Palace,2015/2016_2015-09-20_Tottenham_Crystal Palace,3,1,1,0,0,Established,2,TRUE
2015-09-26,2015/2016,Tottenham,Manchester City,1,4,1,MAURICIO POCHETTINO,2014-01-07,2100-01-01,145,0,0,0,Tottenham,Manchester City,2015/2016_2015-09-26_Tottenham_Manchester City,3,3,1,0,0,Established,2,TRUE
2015-10-04,2015/2016,Tottenham,Swansea City,0,2,2,MAURICIO POCHETTINO,2014-01-07,2100-01-01,146,0,0,0,Swansea City,Tottenham,2015/2016_2015-10-04_Swansea City_Tottenham,1,0,0,1,0,Established,1,FALSE
2015-10-17,2015/2016,Tottenham,Liverpool,1,0,0,MAURICIO POCHETTINO,2014-01-07,2100-01-01,147,0,0,0,Tottenham,Liverpool,2015/2016_2015-10-17_Tottenham_Liverpool,1,0,0,1,0,Established,2,TRUE
2015-10-25,2015/2016,Tottenham,Bournemouth,0,5,1,MAURICIO POCHETTINO,2014-01-07,2100-01-01,148,0,0,0,Bournemouth,Tottenham,2015/2016_2015-10-25_Bournemouth_Tottenham,3,4,1,0,0,Established,2,TRUE
2015-11-02,2015/2016,Tottenham,Aston Villa,1,3,1,MAURICIO POCHETTINO,2014-01-07,2100-01-01,149,0,0,0,Tottenham,Aston Villa,2015/2016_2015-11-02_Tottenham_Aston Villa,3,2,1,0,0,Established,2,TRUE
2015-11-08,2015/2016,Tottenham,Arsenal,0,1,1,MAURICIO POCHETTINO,2014-01-07,2100-01-01,150,0,0,0,Arsenal,Tottenham,2015/2016_2015-11-08_Arsenal_Tottenham,1,0,0,1,0,Established,2,TRUE
2015-11-22,2015/2016,Tottenham,West Ham,1,4,1,MAURICIO POCHETTINO,2014-01-07,2100-01-01,151,0,0,0,Tottenham,West Ham,2015/2016_2015-11-22_Tottenham_West Ham,3,3,1,0,0,Established,2,TRUE
2015-11-29,2015/2016,Tottenham,Chelsea,1,0,0,MAURICIO POCHETTINO,2014-01-07,2100-01-01,152,0,0,0,Tottenham,Chelsea,2015/2016_2015-11-29_Tottenham_Chelsea,1,0,0,1,0,Established,2,TRUE
2015-12-05,2015/2016,Tottenham,West Brom,0,1,1,MAURICIO POCHETTINO,2014-01-07,2100-01-01,153,0,0,0,West Brom,Tottenham,2015/2016_2015-12-05_West Brom_Tottenham,1,0,0,1,0,Established,2,TRUE
2015-12-13,2015/2016,Tottenham,Newcastle Utd,1,1,2,MAURICIO POCHETTINO,2014-01-07,2100-01-01,154,0,0,0,Tottenham,Newcastle Utd,2015/2016_2015-12-13_Tottenham_Newcastle Utd,0,-1,0,0,1,Established,2,TRUE
2015-12-19,2015/2016,Tottenham,Southampton,0,2,0,MAURICIO POCHETTINO,2014-01-07,2100-01-01,155,0,0,0,Southampton,Tottenham,2015/2016_2015-12-19_Southampton_Tottenham,3,2,1,0,0,Established,2,TRUE
2015-12-26,2015/2016,Tottenham,Norwich City,1,3,0,MAURICIO POCHETTINO,2014-01-07,2100-01-01,156,0,0,0,Tottenham,Norwich City,2015/2016_2015-12-26_Tottenham_Norwich City,3,3,1,0,0,Established,2,TRUE
2015-12-28,2015/2016,Tottenham,Watford,0,2,1,MAURICIO POCHETTINO,2014-01-07,2100-01-01,157,0,0,0,Watford,Tottenham,2015/2016_2015-12-28_Watford_Tottenham,3,1,1,0,0,Established,2,TRUE
2016-01-03,2015/2016,Tottenham,Everton,0,1,1,MAURICIO POCHETTINO,2014-01-07,2100-01-01,158,0,0,0,Everton,Tottenham,2015/2016_2016-01-03_Everton_Tottenham,1,0,0,1,0,Established,2,TRUE
2016-01-13,2015/2016,Tottenham,Leicester City,1,0,1,MAURICIO POCHETTINO,2014-01-07,2100-01-01,159,0,0,0,Tottenham,Leicester City,2015/2016_2016-01-13_Tottenham_Leicester City,0,-1,0,0,1,Established,2,TRUE
2016-01-16,2015/2016,Tottenham,Sunderland,1,4,1,MAURICIO POCHETTINO,2014-01-07,2100-01-01,160,0,0,0,Tottenham,Sunderland,2015/2016_2016-01-16_Tottenham_Sunderland,3,3,1,0,0,Established,2,TRUE
2016-01-23,2015/2016,Tottenham,Crystal Palace,0,3,1,MAURICIO POCHETTINO,2014-01-07,2100-01-01,161,0,0,0,Crystal Palace,Tottenham,2015/2016_2016-01-23_Crystal Palace_Tottenham,3,2,1,0,0,Established,2,TRUE
2016-02-02,2015/2016,Tottenham,Norwich City,0,3,0,MAURICIO POCHETTINO,2014-01-07,2100-01-01,162,0,0,0,Norwich City,Tottenham,2015/2016_2016-02-02_Norwich City_Tottenham,3,3,1,0,0,Established,2,TRUE
2016-02-06,2015/2016,Tottenham,Watford,1,1,0,MAURICIO POCHETTINO,2014-01-07,2100-01-01,163,0,0,0,Tottenham,Watford,2015/2016_2016-02-06_Tottenham_Watford,3,1,1,0,0,Established,2,TRUE
2016-02-14,2015/2016,Tottenham,Manchester City,0,2,1,MAURICIO POCHETTINO,2014-01-07,2100-01-01,164,0,0,0,Manchester City,Tottenham,2015/2016_2016-02-14_Manchester City_Tottenham,3,1,1,0,0,Established,2,TRUE
2016-02-28,2015/2016,Tottenham,Swansea City,1,2,1,MAURICIO POCHETTINO,2014-01-07,2100-01-01,165,0,0,0,Tottenham,Swansea City,2015/2016_2016-02-28_Tottenham_Swansea City,3,1,1,0,0,Established,2,TRUE
2016-03-02,2015/2016,Tottenham,West Ham,0,0,1,MAURICIO POCHETTINO,2014-01-07,2100-01-01,166,0,0,0,West Ham,Tottenham,2015/2016_2016-03-02_West Ham_Tottenham,0,-1,0,0,1,Established,2,TRUE
2016-03-05,2015/2016,Tottenham,Arsenal,1,2,2,MAURICIO POCHETTINO,2014-01-07,2100-01-01,167,0,0,0,Tottenham,Arsenal,2015/2016_2016-03-05_Tottenham_Arsenal,1,0,0,1,0,Established,2,TRUE
2016-03-13,2015/2016,Tottenham,Aston Villa,0,2,0,MAURICIO POCHETTINO,2014-01-07,2100-01-01,168,0,0,0,Aston Villa,Tottenham,2015/2016_2016-03-13_Aston Villa_Tottenham,3,2,1,0,0,Established,2,TRUE
2016-03-20,2015/2016,Tottenham,Bournemouth,1,3,0,MAURICIO POCHETTINO,2014-01-07,2100-01-01,169,0,0,0,Tottenham,Bournemouth,2015/2016_2016-03-20_Tottenham_Bournemouth,3,3,1,0,0,Established,2,TRUE
2016-04-02,2015/2016,Tottenham,Liverpool,0,1,1,MAURICIO POCHETTINO,2014-01-07,2100-01-01,170,0,0,0,Liverpool,Tottenham,2015/2016_2016-04-02_Liverpool_Tottenham,1,0,0,1,0,Established,2,TRUE
2016-04-10,2015/2016,Tottenham,Manchester Utd,1,3,0,MAURICIO POCHETTINO,2014-01-07,2100-01-01,171,0,0,0,Tottenham,Manchester Utd,2015/2016_2016-04-10_Tottenham_Manchester Utd,3,3,1,0,0,Established,2,TRUE
2016-04-18,2015/2016,Tottenham,Stoke City,0,4,0,MAURICIO POCHETTINO,2014-01-07,2100-01-01,172,0,0,0,Stoke City,Tottenham,2015/2016_2016-04-18_Stoke City_Tottenham,3,4,1,0,0,Established,2,TRUE
2016-04-25,2015/2016,Tottenham,West Brom,1,1,1,MAURICIO POCHETTINO,2014-01-07,2100-01-01,173,0,0,0,Tottenham,West Brom,2015/2016_2016-04-25_Tottenham_West Brom,1,0,0,1,0,Established,2,TRUE
2016-05-02,2015/2016,Tottenham,Chelsea,0,2,2,MAURICIO POCHETTINO,2014-01-07,2100-01-01,174,0,0,0,Chelsea,Tottenham,2015/2016_2016-05-02_Chelsea_Tottenham,1,0,0,1,0,Established,2,TRUE
2016-05-08,2015/2016,Tottenham,Southampton,1,1,2,MAURICIO POCHETTINO,2014-01-07,2100-01-01,175,0,0,0,Tottenham,Southampton,2015/2016_2016-05-08_Tottenham_Southampton,0,-1,0,0,1,Established,2,TRUE
2016-05-15,2015/2016,Tottenham,Newcastle Utd,0,1,5,MAURICIO POCHETTINO,2014-01-07,2100-01-01,176,0,0,0,Newcastle Utd,Tottenham,2015/2016_2016-05-15_Newcastle Utd_Tottenham,0,-4,0,0,1,Established,2,TRUE
2016-08-13,2016/2017,Tottenham,Everton,0,1,1,MAURICIO POCHETTINO,2014-01-07,2100-01-01,177,0,0,0,Everton,Tottenham,2016/2017_2016-08-13_Everton_Tottenham,1,0,0,1,0,Established,2,TRUE
2016-08-20,2016/2017,Tottenham,Crystal Palace,1,1,0,MAURICIO POCHETTINO,2014-01-07,2100-01-01,178,0,0,0,Tottenham,Crystal Palace,2016/2017_2016-08-20_Tottenham_Crystal Palace,3,1,1,0,0,Established,2,TRUE
2016-08-27,2016/2017,Tottenham,Liverpool,1,1,1,MAURICIO POCHETTINO,2014-01-07,2100-01-01,179,0,0,0,Tottenham,Liverpool,2016/2017_2016-08-27_Tottenham_Liverpool,1,0,0,1,0,Established,2,TRUE
2016-09-10,2016/2017,Tottenham,Stoke City,0,4,0,MAURICIO POCHETTINO,2014-01-07,2100-01-01,180,0,0,0,Stoke City,Tottenham,2016/2017_2016-09-10_Stoke City_Tottenham,3,4,1,0,0,Established,2,TRUE
2016-09-18,2016/2017,Tottenham,Sunderland,1,1,0,MAURICIO POCHETTINO,2014-01-07,2100-01-01,181,0,0,0,Tottenham,Sunderland,2016/2017_2016-09-18_Tottenham_Sunderland,3,1,1,0,0,Established,2,TRUE
2016-09-24,2016/2017,Tottenham,Middlesbrough,0,2,1,MAURICIO POCHETTINO,2014-01-07,2100-01-01,182,0,0,0,Middlesbrough,Tottenham,2016/2017_2016-09-24_Middlesbrough_Tottenham,3,1,1,0,0,Established,1,FALSE
2016-10-02,2016/2017,Tottenham,Manchester City,1,2,0,MAURICIO POCHETTINO,2014-01-07,2100-01-01,183,0,0,0,Tottenham,Manchester City,2016/2017_2016-10-02_Tottenham_Manchester City,3,2,1,0,0,Established,2,TRUE
2016-10-15,2016/2017,Tottenham,West Brom,0,1,1,MAURICIO POCHETTINO,2014-01-07,2100-01-01,184,0,0,0,West Brom,Tottenham,2016/2017_2016-10-15_West Brom_Tottenham,1,0,0,1,0,Established,2,TRUE
2016-10-22,2016/2017,Tottenham,Bournemouth,0,0,0,MAURICIO POCHETTINO,2014-01-07,2100-01-01,185,0,0,0,Bournemouth,Tottenham,2016/2017_2016-10-22_Bournemouth_Tottenham,1,0,0,1,0,Established,2,TRUE
2016-10-29,2016/2017,Tottenham,Leicester City,1,1,1,MAURICIO POCHETTINO,2014-01-07,2100-01-01,186,0,0,0,Tottenham,Leicester City,2016/2017_2016-10-29_Tottenham_Leicester City,1,0,0,1,0,Established,2,TRUE
2016-11-06,2016/2017,Tottenham,Arsenal,0,1,1,MAURICIO POCHETTINO,2014-01-07,2100-01-01,187,0,0,0,Arsenal,Tottenham,2016/2017_2016-11-06_Arsenal_Tottenham,1,0,0,1,0,Established,2,TRUE
2016-11-19,2016/2017,Tottenham,West Ham,1,3,2,MAURICIO POCHETTINO,2014-01-07,2100-01-01,188,0,0,0,Tottenham,West Ham,2016/2017_2016-11-19_Tottenham_West Ham,3,1,1,0,0,Established,2,TRUE
2016-11-26,2016/2017,Tottenham,Chelsea,0,1,2,MAURICIO POCHETTINO,2014-01-07,2100-01-01,189,0,0,0,Chelsea,Tottenham,2016/2017_2016-11-26_Chelsea_Tottenham,0,-1,0,0,1,Established,2,TRUE
2016-12-03,2016/2017,Tottenham,Swansea City,1,5,0,MAURICIO POCHETTINO,2014-01-07,2100-01-01,190,0,0,0,Tottenham,Swansea City,2016/2017_2016-12-03_Tottenham_Swansea City,3,5,1,0,0,Established,2,TRUE
2016-12-11,2016/2017,Tottenham,Manchester Utd,0,0,1,MAURICIO POCHETTINO,2014-01-07,2100-01-01,191,0,0,0,Manchester Utd,Tottenham,2016/2017_2016-12-11_Manchester Utd_Tottenham,0,-1,0,0,1,Established,2,TRUE
2016-12-14,2016/2017,Tottenham,Hull City,1,3,0,MAURICIO POCHETTINO,2014-01-07,2100-01-01,192,0,0,0,Tottenham,Hull City,2016/2017_2016-12-14_Tottenham_Hull City,3,3,1,0,0,Established,2,TRUE
2016-12-18,2016/2017,Tottenham,Burnley,1,2,1,MAURICIO POCHETTINO,2014-01-07,2100-01-01,193,0,0,0,Tottenham,Burnley,2016/2017_2016-12-18_Tottenham_Burnley,3,1,1,0,0,Established,2,TRUE
2016-12-28,2016/2017,Tottenham,Southampton,0,4,1,MAURICIO POCHETTINO,2014-01-07,2100-01-01,194,0,0,0,Southampton,Tottenham,2016/2017_2016-12-28_Southampton_Tottenham,3,3,1,0,0,Established,2,TRUE
2017-01-01,2016/2017,Tottenham,Watford,0,4,1,MAURICIO POCHETTINO,2014-01-07,2100-01-01,195,0,0,0,Watford,Tottenham,2016/2017_2017-01-01_Watford_Tottenham,3,3,1,0,0,Established,2,TRUE
2017-01-04,2016/2017,Tottenham,Chelsea,1,2,0,MAURICIO POCHETTINO,2014-01-07,2100-01-01,196,0,0,0,Tottenham,Chelsea,2016/2017_2017-01-04_Tottenham_Chelsea,3,2,1,0,0,Established,2,TRUE
2017-01-14,2016/2017,Tottenham,West Brom,1,4,0,MAURICIO POCHETTINO,2014-01-07,2100-01-01,197,0,0,0,Tottenham,West Brom,2016/2017_2017-01-14_Tottenham_West Brom,3,4,1,0,0,Established,2,TRUE
2017-01-21,2016/2017,Tottenham,Manchester City,0,2,2,MAURICIO POCHETTINO,2014-01-07,2100-01-01,198,0,0,0,Manchester City,Tottenham,2016/2017_2017-01-21_Manchester City_Tottenham,1,0,0,1,0,Established,2,TRUE
2017-01-31,2016/2017,Tottenham,Sunderland,0,0,0,MAURICIO POCHETTINO,2014-01-07,2100-01-01,199,0,0,0,Sunderland,Tottenham,2016/2017_2017-01-31_Sunderland_Tottenham,1,0,0,1,0,Established,2,TRUE
2017-02-04,2016/2017,Tottenham,Middlesbrough,1,1,0,MAURICIO POCHETTINO,2014-01-07,2100-01-01,200,0,0,0,Tottenham,Middlesbrough,2016/2017_2017-02-04_Tottenham_Middlesbrough,3,1,1,0,0,Established,1,FALSE
2017-02-11,2016/2017,Tottenham,Liverpool,0,0,2,MAURICIO POCHETTINO,2014-01-07,2100-01-01,201,0,0,0,Liverpool,Tottenham,2016/2017_2017-02-11_Liverpool_Tottenham,0,-2,0,0,1,Established,2,TRUE
2017-02-26,2016/2017,Tottenham,Stoke City,1,4,0,MAURICIO POCHETTINO,2014-01-07,2100-01-01,202,0,0,0,Tottenham,Stoke City,2016/2017_2017-02-26_Tottenham_Stoke City,3,4,1,0,0,Established,2,TRUE
2017-03-05,2016/2017,Tottenham,Everton,1,3,2,MAURICIO POCHETTINO,2014-01-07,2100-01-01,203,0,0,0,Tottenham,Everton,2016/2017_2017-03-05_Tottenham_Everton,3,1,1,0,0,Established,2,TRUE
2017-03-19,2016/2017,Tottenham,Southampton,1,2,1,MAURICIO POCHETTINO,2014-01-07,2100-01-01,204,0,0,0,Tottenham,Southampton,2016/2017_2017-03-19_Tottenham_Southampton,3,1,1,0,0,Established,2,TRUE
2017-04-01,2016/2017,Tottenham,Burnley,0,2,0,MAURICIO POCHETTINO,2014-01-07,2100-01-01,205,0,0,0,Burnley,Tottenham,2016/2017_2017-04-01_Burnley_Tottenham,3,2,1,0,0,Established,2,TRUE
2017-04-05,2016/2017,Tottenham,Swansea City,0,3,1,MAURICIO POCHETTINO,2014-01-07,2100-01-01,206,0,0,0,Swansea City,Tottenham,2016/2017_2017-04-05_Swansea City_Tottenham,3,2,1,0,0,Established,2,TRUE
2017-04-08,2016/2017,Tottenham,Watford,1,4,0,MAURICIO POCHETTINO,2014-01-07,2100-01-01,207,0,0,0,Tottenham,Watford,2016/2017_2017-04-08_Tottenham_Watford,3,4,1,0,0,Established,2,TRUE
2017-04-15,2016/2017,Tottenham,Bournemouth,1,4,0,MAURICIO POCHETTINO,2014-01-07,2100-01-01,208,0,0,0,Tottenham,Bournemouth,2016/2017_2017-04-15_Tottenham_Bournemouth,3,4,1,0,0,Established,2,TRUE
2017-04-26,2016/2017,Tottenham,Crystal Palace,0,1,0,MAURICIO POCHETTINO,2014-01-07,2100-01-01,209,0,0,0,Crystal Palace,Tottenham,2016/2017_2017-04-26_Crystal Palace_Tottenham,3,1,1,0,0,Established,2,TRUE
2017-04-30,2016/2017,Tottenham,Arsenal,1,2,0,MAURICIO POCHETTINO,2014-01-07,2100-01-01,210,0,0,0,Tottenham,Arsenal,2016/2017_2017-04-30_Tottenham_Arsenal,3,2,1,0,0,Established,2,TRUE
2017-05-05,2016/2017,Tottenham,West Ham,0,0,1,MAURICIO POCHETTINO,2014-01-07,2100-01-01,211,0,0,0,West Ham,Tottenham,2016/2017_2017-05-05_West Ham_Tottenham,0,-1,0,0,1,Established,2,TRUE
2017-05-14,2016/2017,Tottenham,Manchester Utd,1,2,1,MAURICIO POCHETTINO,2014-01-07,2100-01-01,212,0,0,0,Tottenham,Manchester Utd,2016/2017_2017-05-14_Tottenham_Manchester Utd,3,1,1,0,0,Established,2,TRUE
2017-05-18,2016/2017,Tottenham,Leicester City,0,6,1,MAURICIO POCHETTINO,2014-01-07,2100-01-01,213,0,0,0,Leicester City,Tottenham,2016/2017_2017-05-18_Leicester City_Tottenham,3,5,1,0,0,Established,2,TRUE
2017-05-21,2016/2017,Tottenham,Hull City,0,7,1,MAURICIO POCHETTINO,2014-01-07,2100-01-01,214,0,0,0,Hull City,Tottenham,2016/2017_2017-05-21_Hull City_Tottenham,3,6,1,0,0,Established,2,TRUE
2017-08-13,2017/2018,Tottenham,Newcastle Utd,0,2,0,MAURICIO POCHETTINO,2014-01-07,2100-01-01,215,0,0,0,Newcastle Utd,Tottenham,2017/2018_2017-08-13_Newcastle Utd_Tottenham,3,2,1,0,0,Established,2,TRUE
2017-08-20,2017/2018,Tottenham,Chelsea,1,1,2,MAURICIO POCHETTINO,2014-01-07,2100-01-01,216,0,0,0,Tottenham,Chelsea,2017/2018_2017-08-20_Tottenham_Chelsea,0,-1,0,0,1,Established,2,TRUE
2017-08-27,2017/2018,Tottenham,Burnley,1,1,1,MAURICIO POCHETTINO,2014-01-07,2100-01-01,217,0,0,0,Tottenham,Burnley,2017/2018_2017-08-27_Tottenham_Burnley,1,0,0,1,0,Established,2,TRUE
2017-09-09,2017/2018,Tottenham,Everton,0,3,0,MAURICIO POCHETTINO,2014-01-07,2100-01-01,218,0,0,0,Everton,Tottenham,2017/2018_2017-09-09_Everton_Tottenham,3,3,1,0,0,Established,2,TRUE
2017-09-16,2017/2018,Tottenham,Swansea City,1,0,0,MAURICIO POCHETTINO,2014-01-07,2100-01-01,219,0,0,0,Tottenham,Swansea City,2017/2018_2017-09-16_Tottenham_Swansea City,1,0,0,1,0,Established,2,TRUE
2017-09-23,2017/2018,Tottenham,West Ham,0,3,2,MAURICIO POCHETTINO,2014-01-07,2100-01-01,220,0,0,0,West Ham,Tottenham,2017/2018_2017-09-23_West Ham_Tottenham,3,1,1,0,0,Established,2,TRUE
2017-09-30,2017/2018,Tottenham,Huddersfield,0,4,0,MAURICIO POCHETTINO,2014-01-07,2100-01-01,221,0,0,0,Huddersfield,Tottenham,2017/2018_2017-09-30_Huddersfield_Tottenham,3,4,1,0,0,Established,2,TRUE
2017-10-14,2017/2018,Tottenham,Bournemouth,1,1,0,MAURICIO POCHETTINO,2014-01-07,2100-01-01,222,0,0,0,Tottenham,Bournemouth,2017/2018_2017-10-14_Tottenham_Bournemouth,3,1,1,0,0,Established,2,TRUE
2017-10-22,2017/2018,Tottenham,Liverpool,1,4,1,MAURICIO POCHETTINO,2014-01-07,2100-01-01,223,0,0,0,Tottenham,Liverpool,2017/2018_2017-10-22_Tottenham_Liverpool,3,3,1,0,0,Established,2,TRUE
2017-10-28,2017/2018,Tottenham,Manchester Utd,0,0,1,MAURICIO POCHETTINO,2014-01-07,2100-01-01,224,0,0,0,Manchester Utd,Tottenham,2017/2018_2017-10-28_Manchester Utd_Tottenham,0,-1,0,0,1,Established,2,TRUE
2017-11-05,2017/2018,Tottenham,Crystal Palace,1,1,0,MAURICIO POCHETTINO,2014-01-07,2100-01-01,225,0,0,0,Tottenham,Crystal Palace,2017/2018_2017-11-05_Tottenham_Crystal Palace,3,1,1,0,0,Established,2,TRUE
2017-11-18,2017/2018,Tottenham,Arsenal,0,0,2,MAURICIO POCHETTINO,2014-01-07,2100-01-01,226,0,0,0,Arsenal,Tottenham,2017/2018_2017-11-18_Arsenal_Tottenham,0,-2,0,0,1,Established,2,TRUE
2017-11-25,2017/2018,Tottenham,West Brom,1,1,1,MAURICIO POCHETTINO,2014-01-07,2100-01-01,227,0,0,0,Tottenham,West Brom,2017/2018_2017-11-25_Tottenham_West Brom,1,0,0,1,0,Established,2,TRUE
2017-11-28,2017/2018,Tottenham,Leicester City,0,1,2,MAURICIO POCHETTINO,2014-01-07,2100-01-01,228,0,0,0,Leicester City,Tottenham,2017/2018_2017-11-28_Leicester City_Tottenham,0,-1,0,0,1,Established,2,TRUE
2017-12-02,2017/2018,Tottenham,Watford,0,1,1,MAURICIO POCHETTINO,2014-01-07,2100-01-01,229,0,0,0,Watford,Tottenham,2017/2018_2017-12-02_Watford_Tottenham,1,0,0,1,0,Established,2,TRUE
2017-12-09,2017/2018,Tottenham,Stoke City,1,5,1,MAURICIO POCHETTINO,2014-01-07,2100-01-01,230,0,0,0,Tottenham,Stoke City,2017/2018_2017-12-09_Tottenham_Stoke City,3,4,1,0,0,Established,2,TRUE
2017-12-13,2017/2018,Tottenham,Brighton,1,2,0,MAURICIO POCHETTINO,2014-01-07,2100-01-01,231,0,0,0,Tottenham,Brighton,2017/2018_2017-12-13_Tottenham_Brighton,3,2,1,0,0,Established,2,TRUE
2017-12-16,2017/2018,Tottenham,Manchester City,0,1,4,MAURICIO POCHETTINO,2014-01-07,2100-01-01,232,0,0,0,Manchester City,Tottenham,2017/2018_2017-12-16_Manchester City_Tottenham,0,-3,0,0,1,Established,2,TRUE
2017-12-23,2017/2018,Tottenham,Burnley,0,3,0,MAURICIO POCHETTINO,2014-01-07,2100-01-01,233,0,0,0,Burnley,Tottenham,2017/2018_2017-12-23_Burnley_Tottenham,3,3,1,0,0,Established,2,TRUE
2017-12-26,2017/2018,Tottenham,Southampton,1,5,2,MAURICIO POCHETTINO,2014-01-07,2100-01-01,234,0,0,0,Tottenham,Southampton,2017/2018_2017-12-26_Tottenham_Southampton,3,3,1,0,0,Established,2,TRUE
2018-01-02,2017/2018,Tottenham,Swansea City,0,2,0,MAURICIO POCHETTINO,2014-01-07,2100-01-01,235,0,0,0,Swansea City,Tottenham,2017/2018_2018-01-02_Swansea City_Tottenham,3,2,1,0,0,Established,2,TRUE
2018-01-04,2017/2018,Tottenham,West Ham,1,1,1,MAURICIO POCHETTINO,2014-01-07,2100-01-01,236,0,0,0,Tottenham,West Ham,2017/2018_2018-01-04_Tottenham_West Ham,1,0,0,1,0,Established,2,TRUE
2018-01-13,2017/2018,Tottenham,Everton,1,4,0,MAURICIO POCHETTINO,2014-01-07,2100-01-01,237,0,0,0,Tottenham,Everton,2017/2018_2018-01-13_Tottenham_Everton,3,4,1,0,0,Established,2,TRUE
2018-01-21,2017/2018,Tottenham,Southampton,0,1,1,MAURICIO POCHETTINO,2014-01-07,2100-01-01,238,0,0,0,Southampton,Tottenham,2017/2018_2018-01-21_Southampton_Tottenham,1,0,0,1,0,Established,2,TRUE
2018-01-31,2017/2018,Tottenham,Manchester Utd,1,2,0,MAURICIO POCHETTINO,2014-01-07,2100-01-01,239,0,0,0,Tottenham,Manchester Utd,2017/2018_2018-01-31_Tottenham_Manchester Utd,3,2,1,0,0,Established,2,TRUE
2018-02-04,2017/2018,Tottenham,Liverpool,0,2,2,MAURICIO POCHETTINO,2014-01-07,2100-01-01,240,0,0,0,Liverpool,Tottenham,2017/2018_2018-02-04_Liverpool_Tottenham,1,0,0,1,0,Established,2,TRUE
2018-02-10,2017/2018,Tottenham,Arsenal,1,1,0,MAURICIO POCHETTINO,2014-01-07,2100-01-01,241,0,0,0,Tottenham,Arsenal,2017/2018_2018-02-10_Tottenham_Arsenal,3,1,1,0,0,Established,2,TRUE
2018-02-25,2017/2018,Tottenham,Crystal Palace,0,1,0,MAURICIO POCHETTINO,2014-01-07,2100-01-01,242,0,0,0,Crystal Palace,Tottenham,2017/2018_2018-02-25_Crystal Palace_Tottenham,3,1,1,0,0,Established,2,TRUE
2018-03-03,2017/2018,Tottenham,Huddersfield,1,2,0,MAURICIO POCHETTINO,2014-01-07,2100-01-01,243,0,0,0,Tottenham,Huddersfield,2017/2018_2018-03-03_Tottenham_Huddersfield,3,2,1,0,0,Established,2,TRUE
2018-03-11,2017/2018,Tottenham,Bournemouth,0,4,1,MAURICIO POCHETTINO,2014-01-07,2100-01-01,244,0,0,0,Bournemouth,Tottenham,2017/2018_2018-03-11_Bournemouth_Tottenham,3,3,1,0,0,Established,2,TRUE
